,Scannumber,Timesweep,Status,I0(5.877|4.316),I1(3.757|2.431),conversion,treaction,tres,GPC_number,Mn,Mw,D,tres_GPC,Mn theory
0,0.0,1.0,No,22.271,29.093000000000004,0.4896595973831048,,,,,,,,
1,1.0,1.0,No,28.461,45.328,0.5814066360748323,,,,,,,,
2,2.0,1.0,No,27.951999999999998,40.029,0.5344708419729031,,,,,,,,
3,3.0,1.0,No,32.147,46.641000000000005,0.5405044202883016,,,,,,,,
4,4.0,1.0,No,43.674,55.477,0.47516989022477785,,,,,,,,
5,5.0,1.0,No,44.39,55.985,0.4714060313774523,,,,,,,,
6,6.0,1.0,No,43.43600000000001,53.435,0.4580830292255388,,,,,,,,
7,7.0,1.0,No,43.948,53.893,0.45635487601976754,,,,,,,,
8,8.0,1.0,No,44.001000000000005,55.522,0.47166888800835693,,,,,,,,
9,9.0,1.0,No,44.775,57.486999999999995,0.4807521700558387,,,,,,,,
10,10.0,1.0,No,44.04600000000001,55.714,0.4729511433391965,,,,,,,,
11,11.0,1.0,No,44.153999999999996,54.958,0.46439098948287794,,,,,,,,
12,12.0,1.0,No,43.742,52.284,0.4422512942136536,,,,,,,,
13,13.0,1.0,No,43.588,53.757,0.45944404139615924,,,,,,,,
14,14.0,1.0,No,43.983000000000004,53.479,0.45171001701602487,,,,,,,,
15,15.0,1.0,No,44.075,53.028,0.4458902215181916,,,,,,,,
16,16.0,1.0,No,43.786,52.007,0.43871658302408,,,,,,,,
17,17.0,1.0,No,43.691,51.355,0.43282380813293087,,,,,,,,
18,18.0,1.0,No,43.56100000000001,51.1,0.4316894977168949,,,,,,,,
19,19.0,1.0,No,43.769,51.468,0.4330587290484703,,,,,,,,
20,20.0,1.0,No,44.169,52.294,0.4369143687612346,,,,,,,,
21,21.0,1.0,No,44.754,53.809,0.44552026612648443,,,,,,,,
22,22.0,1.0,No,44.161,53.358000000000004,0.44824268775691245,,,,,,,,
23,23.0,1.0,No,47.02,67.122,0.5329896804823058,,,,,,,,
24,24.0,1.0,No,44.472,52.50899999999999,0.43537298367898825,,,,,,,,
25,25.0,1.0,No,44.945,52.315,0.4272515849501417,,,,,,,,
26,26.0,1.0,No,44.604,53.056000000000004,0.43953558504221957,,,,,,,,
27,27.0,1.0,No,44.618,53.228,0.44117131334385407,,,,,,,,
28,28.0,1.0,No,44.92100000000001,53.225,0.4373446062314075,,,,,,,,
29,29.0,1.0,No,44.533,53.383,0.44385540964976367,,,,,,,,
30,30.0,1.0,Timesweep,44.803000000000004,52.57899999999999,0.4319278292347387,0,1.0,1,GPC expected,GPC expected,GPC expected,1.0,1789.0
31,31.0,1.0,Timesweep,44.488,52.653999999999996,0.43672528836049174,17,1.2644,,,,,,
32,32.0,1.0,Timesweep,45.395,51.986000000000004,0.41785608945998287,34,1.5289,,,,,,
33,33.0,1.0,Timesweep,45.368,53.336000000000006,0.43292835358232096,51,1.7933,,,,,,
34,34.0,1.0,Timesweep,44.778999999999996,52.688,0.4334067213280697,68,2.0578,,,,,,
35,35.0,1.0,Timesweep,45.088,53.566,0.4388480254888051,85,2.3222,,,,,,
36,36.0,1.0,Timesweep,44.788999999999994,53.265,0.43941925592164977,102,2.5867,,,,,,
37,37.0,1.0,Timesweep,45.328,53.648999999999994,0.43673383163401613,119,2.8511,,,,,,
38,38.0,1.0,Timesweep,44.498000000000005,52.123000000000005,0.4308590577416239,136,3.1156,,,,,,
39,39.0,1.0,Timesweep,45.33,52.861000000000004,0.42831198804411574,153,3.38,,,,,,
40,40.0,1.0,Timesweep,45.217,53.077,0.43205782793551506,170,3.6444,,,,,,
41,41.0,1.0,Timesweep,45.295,52.873999999999995,0.42889384826820987,187,3.9089,2,374.2,520.1,1.39,3.8,1779.0
42,42.0,1.0,Timesweep,45.35,53.2,0.43170426065162903,204,4.1733,,,,,,
43,43.0,1.0,Timesweep,45.12,53.18899999999999,0.4344695331741525,221,4.4378,,,,,,
44,44.0,1.0,Timesweep,45.08,52.775,0.4305384493920733,238,4.7022,,,,,,
45,45.0,1.0,Timesweep,45.295,51.129,0.40940236134744135,255,4.9667,,,,,,
46,46.0,1.0,Timesweep,45.191,53.192,0.433611570662255,272,5.2311,,,,,,
47,47.0,1.0,Timesweep,45.998999999999995,53.402,0.4257518445002061,289,5.4956,,,,,,
48,48.0,1.0,Timesweep,45.299,53.369,0.43414091826091306,306,5.76,,,,,,
49,49.0,1.0,Timesweep,45.394,54.553000000000004,0.44526118331408604,323,6.0244,,,,,,
50,50.0,1.0,Timesweep,45.247,53.88,0.4401509527344717,340,6.2889,,,,,,
51,51.0,1.0,Timesweep,45.347,54.605,0.4463632756463083,357,6.5533,3,386.0,516.8,1.339,6.6,1837.0
52,52.0,1.0,Timesweep,45.248000000000005,54.27,0.44416190651679865,374,6.8178,,,,,,
53,53.0,1.0,Timesweep,45.856,54.739,0.4415194529190035,391,7.0822,,,,,,
54,54.0,1.0,Timesweep,45.214,54.103,0.442865152271285,408,7.3467,,,,,,
55,55.0,1.0,Timesweep,45.368,53.332,0.4328858221455536,425,7.6111,,,,,,
56,56.0,1.0,Timesweep,45.265,52.75,0.42793048973143766,442,7.8756,,,,,,
57,57.0,1.0,Timesweep,45.47,53.238,0.43060721038856953,459,8.14,,,,,,
58,58.0,1.0,Timesweep,45.535,53.632,0.433982199681782,476,8.4044,,,,,,
59,59.0,1.0,Timesweep,45.216,52.153999999999996,0.4220194040725542,493,8.6689,,,,,,
60,60.0,1.0,Timesweep,44.785,52.328,0.42943229883300216,510,8.9333,,,,,,
61,61.0,1.0,Timesweep,44.913000000000004,52.159,0.42594758335090777,527,9.1978,,,,,,
