,Scannumber,Timesweep,Status,I0(5.877|4.316),I1(3.757|2.137),conversion,treaction,tres,GPC_number,Mn,Mw,D,tres_GPC,Mn theory
92,92.0,1.0,No,38.698,79.84100000000001,0.2729675229518669,,,,,,,,
93,93.0,1.0,No,38.74,77.487,0.25006775330055353,,,,,,,,
94,94.0,1.0,No,38.728,78.296,0.2580463880658016,,,,,,,,
95,95.0,1.0,No,39.098,78.22,0.2502301201738686,,,,,,,,
96,96.0,1.0,No,38.936,78.58800000000001,0.2568331042907315,,,,,,,,
97,97.0,1.0,No,38.454,77.331,0.254102494471816,,,,,,,,
98,98.0,2.0,No,38.245,77.095,0.2558855956936248,,,,,,,,
99,99.0,2.0,No,38.251,78.873,0.2725457380852764,,,,,,,,
100,100.0,2.0,No,37.891,78.67699999999999,0.2775970105621719,,,,,,,,
101,101.0,2.0,No,38.167,79.005,0.275355990127207,,,,,,,,
102,102.0,2.0,No,38.185,78.406,0.26947555034053516,,,,,,,,
103,103.0,2.0,No,38.260999999999996,77.634,0.2607427158203881,,,,,,,,
104,104.0,2.0,No,37.803000000000004,78.04,0.2733918503331625,,,,,,,,
105,105.0,2.0,No,38.172,78.517,0.27075665142580585,,,,,,,,
106,106.0,2.0,No,38.351,78.73899999999999,0.2694027102198401,,,,,,,,
107,107.0,2.0,No,38.516,78.275,0.26190993292877685,,,,,,,,
108,108.0,2.0,No,38.422,78.008,0.2611911598810379,,,,,,,,
109,109.0,2.0,No,38.025999999999996,78.722,0.2754376159142299,,,,,,,,
110,110.0,2.0,No,38.580999999999996,78.205,0.2600025573812417,,,,,,,,
111,111.0,2.0,No,38.211,77.817,0.26344500559003814,,,,,,,,
112,112.0,2.0,No,38.083,77.92699999999999,0.2669485544163127,,,,,,,,
113,113.0,2.0,No,37.91,78.01100000000001,0.27106433708066835,,,,,,,,
114,114.0,2.0,No,38.419000000000004,79.242,0.27275308548497,,,,,,,,
115,115.0,2.0,No,38.828,78.538,0.2584226743741882,,,,,,,,
116,116.0,2.0,No,38.248000000000005,76.934,0.254269893675098,,,,,,,,
117,117.0,2.0,No,38.489000000000004,78.03699999999999,0.26017786434639967,,,,,,,,
118,118.0,2.0,No,37.644,77.672,0.27301987846328146,,,,,,,,
119,119.0,2.0,No,38.953,79.399,0.26410282245368333,,,,,,,,
120,120.0,2.0,No,37.778,77.881,0.2723899282238287,,,,,,,,
121,121.0,2.0,No,38.093,78.13600000000001,0.268717364595065,,,,,,,,
122,122.0,2.0,No,38.626999999999995,78.33,0.26030256606664126,,,,,,,,
123,123.0,2.0,No,38.391,78.775,0.2689749285940972,,,,,,,,
124,124.0,2.0,No,38.404,79.418,0.27464806467047775,,,,,,,,
125,125.0,2.0,No,38.669000000000004,79.041,0.26615933502865585,,,,,,,,
126,126.0,2.0,No,38.391,77.467,0.25663185614519735,,,,,,,,
127,127.0,2.0,No,38.282,78.585,0.2692880320671883,,,,,,,,
128,128.0,2.0,No,38.515,79.082,0.2694608128271919,,,,,,,,
129,129.0,2.0,No,37.854,78.009,0.2721224474099143,,,,,,,,
130,130.0,2.0,No,38.657,79.118,0.267101038954473,,,,,,,,
131,131.0,2.0,No,38.333,78.405,0.26663478094509285,,,,,,,,
132,132.0,2.0,No,38.236,78.949,0.27353101369238375,,,,,,,,
133,133.0,2.0,No,38.106,77.82300000000001,0.2655256158205158,,,,,,,,
134,134.0,2.0,No,39.194,79.933,0.2644965158320093,,,,,,,,
135,135.0,2.0,No,38.273,78.887,0.2722565188180561,,,,,,,,
136,136.0,2.0,No,38.372,78.75,0.26910476190476196,,,,,,,,
137,137.0,2.0,No,38.477,78.666,0.26632217222179844,,,,,,,,
138,138.0,2.0,No,38.643,78.312,0.25982608029420773,,,,,,,,
139,139.0,2.0,No,39.051,79.318,0.26149802062583527,,,,,,,,
140,140.0,2.0,No,38.509,78.206,0.2613929877503005,,,,,,,,
141,141.0,2.0,No,38.580999999999996,78.298,0.26088150399754795,,,,,,,,
142,142.0,2.0,No,37.949,78.24600000000001,0.272505942795798,,,,,,,,
143,143.0,2.0,No,38.083,78.37100000000001,0.2711015554222864,,,,,,,,
144,144.0,2.0,No,38.298,78.501,0.268200405090381,,,,,,,,
145,145.0,2.0,No,38.429,78.39399999999999,0.26469500216853314,,,,,,,,
146,146.0,2.0,No,38.371,78.846,0.27001369758770255,,,,,,,,
147,147.0,2.0,No,38.309,79.028,0.2728716404312397,,,,,,,,
148,148.0,2.0,No,38.429,78.499,0.26567854367571553,,,,,,,,
149,149.0,2.0,No,38.375,78.774,0.269270317617488,,,,,,,,
150,150.0,2.0,No,38.253,78.99,0.27358526395746297,,,,,,,,
151,151.0,2.0,No,38.57,78.45,0.26252390057361386,,,,,,,,
152,152.0,2.0,No,38.242,78.865,0.2726431243263805,,,,,,,,
153,153.0,2.0,No,38.174,79.056,0.2756906496660595,,,,,,,,
154,154.0,2.0,No,38.391,78.77199999999999,0.2689470877976946,,,,,,,,
155,155.0,2.0,No,38.736999999999995,79.609,0.27011393184187726,,,,,,,,
156,156.0,2.0,No,37.963,77.819,0.2682442591140981,,,,,,,,
157,157.0,2.0,No,38.391999999999996,78.18,0.26339217191097486,,,,,,,,
158,158.0,2.0,No,38.422,78.764,0.26828246406987966,,,,,,,,
159,159.0,2.0,No,37.658,78.314,0.2787113415225885,,,,,,,,
160,160.0,2.0,Timesweep,38.688,78.743,0.2630202049706004,0,15.0,4,860.5,1913.0,2.223,15.0,1227.0
161,161.0,2.0,Timesweep,37.748000000000005,78.595,0.27957249188879696,17,15.1417,,,,,,
162,162.0,2.0,Timesweep,38.568000000000005,79.087,0.26850177652458684,34,15.2833,,,,,,
163,163.0,2.0,Timesweep,37.505,78.382,0.2822650608558087,51,15.425,,,,,,
164,164.0,2.0,Timesweep,38.056999999999995,78.65100000000001,0.27419231796162813,68,15.5667,,,,,,
165,165.0,2.0,Timesweep,37.658,78.289,0.2784810126582279,85,15.7083,,,,,,
166,166.0,2.0,Timesweep,38.327,79.158,0.2737247024937467,102,15.85,,,,,,
167,167.0,2.0,Timesweep,38.247,77.914,0.26366891701106354,119,15.9917,,,,,,
168,168.0,2.0,Timesweep,38.436,78.858,0.26888838164802564,136,16.1333,,,,,,
169,169.0,2.0,Timesweep,38.054,78.882,0.27637483836616716,153,16.275,,,,,,
170,170.0,2.0,Timesweep,38.114000000000004,79.773,0.2833289458839455,170,16.4167,,,,,,
171,171.0,2.0,Timesweep,37.275999999999996,78.373,0.28656552639301813,187,16.5583,,,,,,
172,172.0,2.0,Timesweep,37.25,78.726,0.29025988872799335,204,16.7,,,,,,
173,173.0,2.0,Timesweep,37.82,78.126,0.27386529452423014,221,16.8417,,,,,,
174,174.0,2.0,Timesweep,37.506,79.046,0.288275181539863,238,16.9833,,,,,,
175,175.0,2.0,Timesweep,37.15,78.169,0.28712149317504376,255,17.125,,,,,,
176,176.0,2.0,Timesweep,37.743,78.545,0.27920937042459737,272,17.2667,,,,,,
177,177.0,2.0,Timesweep,38.187,79.055,0.27543482385680873,289,17.4083,,,,,,
178,178.0,2.0,Timesweep,38.311,78.548,0.26839002902683706,306,17.55,,,,,,
179,179.0,2.0,Timesweep,37.95,78.967,0.2791292565248774,323,17.6917,,,,,,
180,180.0,2.0,Timesweep,38.032,79.234,0.2800060580054018,340,17.8333,,,,,,
181,181.0,2.0,Timesweep,38.285,79.597,0.2785218035855622,357,17.975,,,,,,
182,182.0,2.0,Timesweep,37.874,79.994,0.2898092356926769,374,18.1167,,,,,,
183,183.0,2.0,Timesweep,37.256,77.619,0.2800216441850578,391,18.2583,,,,,,
184,184.0,2.0,Timesweep,38.056999999999995,79.51899999999999,0.28211496623448484,408,18.4,,,,,,
185,185.0,2.0,Timesweep,37.58,78.45100000000001,0.2814623140559076,425,18.5417,,,,,,
186,186.0,2.0,Timesweep,37.992,78.791,0.2767194222690409,442,18.6833,,,,,,
187,187.0,2.0,Timesweep,37.675,79.1,0.2855562579013906,459,18.825,,,,,,
188,188.0,2.0,Timesweep,38.164,79.271,0.2778443567004326,476,18.9667,5,931.8,1975.0,2.119,19.0,1276.0
189,189.0,2.0,Timesweep,37.157,78.51899999999999,0.2901654376647691,493,19.1083,,,,,,
190,190.0,2.0,Timesweep,37.791,78.888,0.2814306358381504,510,19.25,,,,,,
191,191.0,2.0,Timesweep,37.864000000000004,78.747,0.2787534763229075,527,19.3917,,,,,,
192,192.0,2.0,Timesweep,37.936,78.845,0.27828016995370664,544,19.5333,,,,,,
193,193.0,2.0,Timesweep,37.814,78.979,0.2818217500854657,561,19.675,,,,,,
194,194.0,2.0,Timesweep,37.603,78.54,0.2818372803666922,578,19.8167,,,,,,
195,195.0,2.0,Timesweep,37.243,78.704,0.29019490750152466,595,19.9583,,,,,,
196,196.0,2.0,Timesweep,37.44,78.525,0.28481375358166194,612,20.1,,,,,,
197,197.0,2.0,Timesweep,37.348,78.476,0.28612569447984093,629,20.2417,,,,,,
198,198.0,2.0,Timesweep,37.705,78.929,0.28343827997314053,646,20.3833,,,,,,
199,199.0,2.0,Timesweep,37.738,78.82,0.28181933519411306,663,20.525,,,,,,
200,200.0,2.0,Timesweep,37.501999999999995,78.983,0.2877834470708889,680,20.6667,,,,,,
201,201.0,2.0,Timesweep,37.856,79.89699999999999,0.28928495437876256,697,20.8083,,,,,,
202,202.0,2.0,Timesweep,37.753,79.196,0.28494494671448056,714,20.95,,,,,,
203,203.0,2.0,Timesweep,37.454,78.73899999999999,0.2864908114149277,731,21.0917,,,,,,
204,204.0,2.0,Timesweep,37.735,79.3,0.28622320302648174,748,21.2333,,,,,,
205,205.0,2.0,Timesweep,37.468,79.432,0.29245140497532474,765,21.375,,,,,,
206,206.0,2.0,Timesweep,37.539,78.18,0.27975825019186495,782,21.5167,,,,,,
207,207.0,2.0,Timesweep,38.208,78.825,0.27292102759276893,799,21.6583,,,,,,
208,208.0,2.0,Timesweep,37.75,78.945,0.28272848185445554,816,21.8,,,,,,
209,209.0,2.0,Timesweep,37.327,78.943,0.290747754709094,833,21.9417,,,,,,
210,210.0,2.0,Timesweep,38.099000000000004,80.346,0.2887200358449704,850,22.0833,,,,,,
211,211.0,2.0,Timesweep,37.602,79.822,0.2933902934028213,867,22.225,,,,,,
212,212.0,2.0,Timesweep,37.319,79.793,0.2984534984271804,884,22.3667,,,,,,
213,213.0,2.0,Timesweep,36.89,79.499,0.30395350884916794,901,22.5083,,,,,,
214,214.0,2.0,Timesweep,37.367,79.945,0.2988867346300581,918,22.65,,,,,,
215,215.0,2.0,Timesweep,37.406,79.107,0.29072016382873833,935,22.7917,,,,,,
216,216.0,2.0,Timesweep,37.961,79.572,0.2844028050067864,952,22.9333,6,947.1,1986.0,2.097,23.0,1298.0
217,217.0,2.0,Timesweep,37.732,79.42,0.28735834802316795,969,23.075,,,,,,
218,218.0,2.0,Timesweep,36.766,78.821,0.30032605523908606,986,23.2167,,,,,,
219,219.0,2.0,Timesweep,37.726,79.071,0.28432674431839744,1003,23.3583,,,,,,
220,220.0,2.0,Timesweep,37.671,79.054,0.2852164343360235,1020,23.5,,,,,,
221,221.0,2.0,Timesweep,37.355,79.627,0.29631280846948904,1037,23.6417,,,,,,
222,222.0,2.0,Timesweep,37.38,79.315,0.29307192838681206,1054,23.7833,,,,,,
223,223.0,2.0,Timesweep,37.191,79.053,0.29431520625403207,1071,23.925,,,,,,
224,224.0,2.0,Timesweep,37.788000000000004,79.595,0.2878698410704189,1088,24.0667,,,,,,
225,225.0,2.0,Timesweep,37.23,79.479,0.2973615672064319,1105,24.2083,,,,,,
226,226.0,2.0,Timesweep,36.624,78.594,0.3010153446828001,1122,24.35,,,,,,
227,227.0,2.0,Timesweep,36.917,78.559,0.2951094082154814,1139,24.4917,,,,,,
228,228.0,2.0,Timesweep,37.022,79.247,0.2992416116698424,1156,24.6333,,,,,,
229,229.0,2.0,Timesweep,37.375,80.057,0.29971770113793916,1173,24.775,,,,,,
230,230.0,2.0,Timesweep,36.774,78.709,0.29917798472855706,1190,24.9167,,,,,,
231,231.0,2.0,Timesweep,36.843,78.609,0.29696981261687583,1207,25.0583,,,,,,
232,232.0,2.0,Timesweep,36.575,78.83800000000001,0.304110961718968,1224,25.2,,,,,,
233,233.0,2.0,Timesweep,37.428000000000004,78.954,0.28892773007067396,1241,25.3417,,,,,,
234,234.0,2.0,Timesweep,36.829,78.24600000000001,0.29397668890422524,1258,25.4833,,,,,,
235,235.0,2.0,Timesweep,37.291,80.122,0.3018584159157286,1275,25.625,,,,,,
236,236.0,2.0,Timesweep,37.551,78.809,0.28527833115507106,1292,25.7667,,,,,,
237,237.0,2.0,Timesweep,36.873000000000005,78.283,0.2934672917491664,1309,25.9083,,,,,,
238,238.0,2.0,Timesweep,36.85,78.172,0.29290538811850786,1326,26.05,,,,,,
239,239.0,2.0,Timesweep,36.803000000000004,78.705,0.2985896702877834,1343,26.1917,,,,,,
240,240.0,2.0,Timesweep,36.717,78.359,0.2971388098367769,1360,26.3333,,,,,,
241,241.0,2.0,Timesweep,37.169000000000004,80.115,0.3040816326530611,1377,26.475,,,,,,
242,242.0,2.0,Timesweep,36.900999999999996,79.28699999999999,0.30188429376820924,1394,26.6167,,,,,,
243,243.0,2.0,Timesweep,36.59,78.317,0.2991943000881033,1411,26.7583,,,,,,
244,244.0,2.0,Timesweep,36.728,78.85,0.30130627774254903,1428,26.9,,,,,,
245,245.0,2.0,Timesweep,37.148,79.31,0.29741520615307016,1445,27.0417,7,1055.0,2071.0,1.962,27.0,1341.0
246,246.0,2.0,Timesweep,37.455,79.895,0.2967957944802553,1462,27.1833,,,,,,
247,247.0,2.0,Timesweep,36.97,79.578,0.3031365452763327,1479,27.325,,,,,,
248,248.0,2.0,Timesweep,36.509,79.183,0.3083932157154945,1496,27.4667,,,,,,
249,249.0,2.0,Timesweep,36.933,79.484,0.3030106688138493,1513,27.6083,,,,,,
250,250.0,2.0,Timesweep,36.728,78.95100000000001,0.3022000987954555,1530,27.75,,,,,,
251,251.0,2.0,Timesweep,36.809,79.589,0.30626719772832933,1547,27.8917,,,,,,
252,252.0,2.0,Timesweep,36.809,79.46600000000001,0.3051934160521482,1564,28.0333,,,,,,
253,253.0,2.0,Timesweep,36.911,79.53399999999999,0.30386375638091867,1581,28.175,,,,,,
254,254.0,2.0,Timesweep,37.071999999999996,79.377,0.29944442344759825,1598,28.3167,,,,,,
255,255.0,2.0,Timesweep,37.222,79.638,0.2989150907858058,1615,28.4583,,,,,,
256,256.0,2.0,Timesweep,37.336,80.116,0.3009636027759748,1632,28.6,,,,,,
257,257.0,2.0,Timesweep,36.925,78.565,0.29501050085916125,1649,28.7417,,,,,,
258,258.0,2.0,Timesweep,36.746,79.639,0.3078893506950112,1666,28.8833,,,,,,
259,259.0,2.0,Timesweep,36.442,77.929,0.2985538118030515,1683,29.025,,,,,,
260,260.0,2.0,Timesweep,36.49,79.60600000000001,0.31242619903022395,1700,29.1667,,,,,,
261,261.0,2.0,Timesweep,36.58,79.321,0.308253804162832,1717,29.3083,,,,,,
262,262.0,2.0,Timesweep,36.067,77.446,0.30144229527670885,1734,29.45,,,,,,
263,263.0,2.0,Timesweep,37.332,79.5,0.29562264150943396,1751,29.5917,,,,,,
264,264.0,2.0,Timesweep,37.159,80.031,0.3035386287813473,1768,29.7333,,,,,,
265,265.0,2.0,Timesweep,36.746,78.414,0.2970770525671437,1785,29.875,,,,,,
266,266.0,2.0,Timesweep,36.531,79.84899999999999,0.31374845019975195,1800,30.0,8,GPC expected,GPC expected,GPC expected,30.0,1396.0
267,267.0,2.0,No,36.598,78.67399999999999,0.30222182677885956,,,,,,,,
268,268.0,2.0,No,36.846,78.309,0.29421905528100223,,,,,,,,
269,269.0,2.0,No,37.203,79.755,0.30030092157231514,,,,,,,,
270,270.0,2.0,No,36.639,79.491,0.3086198437558968,,,,,,,,
271,271.0,2.0,No,36.471,78.042,0.2990120704236181,,,,,,,,
272,272.0,2.0,No,36.614000000000004,79.64,0.3103842290306378,,,,,,,,
273,273.0,2.0,No,36.741,78.906,0.3015550148277698,,,,,,,,
274,274.0,2.0,No,37.436,79.837,0.2966419078873205,,,,,,,,
275,275.0,2.0,No,37.080999999999996,78.95100000000001,0.29549340730326423,,,,,,,,
276,276.0,2.0,No,37.481,79.12,0.28941481294236604,,,,,,,,
277,277.0,2.0,No,36.771,79.934,0.30997447894512975,,,,,,,,
278,278.0,2.0,No,36.366,78.072,0.30129880110667084,,,,,,,,
279,279.0,2.0,No,36.722,78.936,0.30218151413803584,,,,,,,,
280,280.0,2.0,No,37.073,79.564,0.3010720929063395,,,,,,,,
281,281.0,2.0,No,36.977,79.32,0.3007375189107413,,,,,,,,
282,282.0,2.0,No,37.15,78.85600000000001,0.29333214974130073,,,,,,,,
283,283.0,2.0,No,37.137,78.753,0.29265551788503297,,,,,,,,
284,284.0,2.0,No,36.685,78.359,0.2977513750813562,,,,,,,,
285,285.0,2.0,No,36.839,78.389,0.2950732883440278,,,,,,,,
286,286.0,2.0,No,37.145,79.227,0.29673596122533985,,,,,,,,
287,287.0,2.0,No,36.503,78.82300000000001,0.30534869264047304,,,,,,,,
288,288.0,2.0,No,37.043,78.609,0.2931534557111781,,,,,,,,
289,289.0,2.0,No,36.692,78.477,0.2986734966932988,,,,,,,,
290,290.0,2.0,No,36.71,79.274,0.305383858516033,,,,,,,,
291,291.0,2.0,No,36.786,78.68,0.29869089984748354,,,,,,,,
292,292.0,2.0,No,36.626,78.188,0.29734741904128525,,,,,,,,
293,293.0,2.0,No,36.275,78.156,0.30379625364655316,,,,,,,,
294,294.0,2.0,No,37.289,78.385,0.28642597435733874,,,,,,,,
295,295.0,2.0,No,36.624,78.648,0.30149527006408294,,,,,,,,
296,296.0,0.0,End,37.103,78.562,0.2915849901988238,,,,,,,,
297,297.0,0.0,End,36.657,78.634,0.30074140956838014,,,,,,,,
298,298.0,0.0,End,36.764,79.132,0.30311378456250315,,,,,,,,
299,299.0,0.0,End,36.26,78.557,0.30763649324694176,,,,,,,,
300,300.0,0.0,End,36.852,79.09,0.30107472499683907,,,,,,,,
301,301.0,0.0,End,37.051,79.98899999999999,0.3051982147545286,,,,,,,,
302,302.0,0.0,End,37.11,80.045,0.3045786744955963,,,,,,,,
303,303.0,0.0,End,36.652,79.018,0.30423447822015237,,,,,,,,
304,304.0,0.0,End,36.927,80.78399999999999,0.31433823529411753,,,,,,,,
305,305.0,0.0,End,37.301,78.19800000000001,0.28448937312974765,,,,,,,,
306,306.0,0.0,End,36.556,78.505,0.30152219603846897,,,,,,,,
307,307.0,0.0,End,36.76,77.319,0.28685058006440856,,,,,,,,
308,308.0,0.0,End,37.008,79.092,0.298133818843878,,,,,,,,
309,309.0,0.0,End,37.133,79.161,0.2963770038276423,,,,,,,,
310,310.0,0.0,End,37.135,79.434,0.29875745902258477,,,,,,,,
311,311.0,0.0,End,36.705,79.515,0.3075834748160724,,,,,,,,
