,Scannumber,Timesweep,Status,I0(5.877|4.316),I1(3.757|2.137),conversion,treaction,tres,GPC_number,Mn,Mw,D,tres_GPC,Mn theory
56,56.0,1.0,Timesweep,40.318000000000005,67.232,0.10047298905283186,442,7.8756,,,,,,
57,57.0,1.0,Timesweep,40.04,66.824,0.10122111816113966,459,8.14,,,,,,
58,58.0,1.0,Timesweep,39.869,66.237,0.0971284931382761,476,8.4044,2,499.8,910.5,1.822,8.4667,674.0
59,59.0,1.0,Timesweep,40.203,65.792,0.08340679717898825,493,8.6689,,,,,,
60,60.0,1.0,Timesweep,39.817,66.926,0.10758897887218721,510,8.9333,,,,,,
61,61.0,1.0,Timesweep,39.454,67.577,0.12424345561359629,527,9.1978,,,,,,
62,62.0,1.0,Timesweep,39.713,66.26899999999999,0.1010955348654724,544,9.4622,,,,,,
63,63.0,1.0,Timesweep,39.958,66.692,0.10128651112577214,561,9.7267,,,,,,
64,64.0,1.0,Timesweep,39.585,66.911,0.11258985816980771,578,9.9911,,,,,,
65,65.0,1.0,Timesweep,40.055,66.54,0.09704688908926973,595,10.2556,,,,,,
66,66.0,1.0,Timesweep,40.25,67.235,0.1020301926080166,612,10.52,,,,,,
67,67.0,1.0,Timesweep,39.374,66.165,0.10736794377692138,629,10.7844,,,,,,
68,68.0,1.0,Timesweep,40.119,66.986,0.10162571283551791,646,11.0489,,,,,,
69,69.0,1.0,Timesweep,39.948,66.984,0.10542816194912219,663,11.3133,,,,,,
70,70.0,1.0,Timesweep,39.344,65.874,0.10410784224428449,680,11.5778,,,,,,
71,71.0,1.0,Timesweep,39.813,66.715,0.1048564790526868,697,11.8422,,,,,,
72,72.0,1.0,Timesweep,39.244,66.163,0.11028822755920975,714,12.1067,,,,,,
73,73.0,1.0,Timesweep,39.323,66.28399999999999,0.11012461529177475,731,12.3711,,,,,,
74,74.0,1.0,Timesweep,39.756,66.848,0.10791646720919101,748,12.6356,,,,,,
75,75.0,1.0,Timesweep,39.724000000000004,67.006,0.11073635196848042,765,12.9,,,,,,
76,76.0,1.0,Timesweep,39.751999999999995,66.482,0.10309557474203557,782,13.1644,,,,,,
77,77.0,1.0,Timesweep,39.31,65.97399999999999,0.10623882135386653,799,13.4289,,,,,,
78,78.0,1.0,Timesweep,39.685,67.102,0.11288039104646652,816,13.6933,,,,,,
79,79.0,1.0,Timesweep,39.835,66.844,0.10609029980252527,833,13.9578,,,,,,
80,80.0,1.0,Timesweep,39.823,66.78399999999999,0.10555672017249629,850,14.2222,,,,,,
81,81.0,1.0,Timesweep,38.839,65.835,0.11508316245158345,867,14.4867,,,,,,
82,82.0,1.0,Timesweep,39.748000000000005,66.753,0.10682665947597858,884,14.7511,,,,,,
83,83.0,1.0,Timesweep,39.179,66.37100000000001,0.11454550933389585,900,15.0,3,559.4,1083.0,1.936,15.0,732.0
84,84.0,1.0,No,39.571999999999996,67.243,0.1172612762666746,,,,,,,,
85,85.0,1.0,No,39.496,67.539,0.12281792741971309,,,,,,,,
86,86.0,1.0,No,38.873000000000005,66.751,0.12646252490599386,,,,,,,,
87,87.0,1.0,No,39.515,67.046,0.11594278555021942,,,,,,,,
88,88.0,1.0,No,39.654,66.556,0.10630146042430422,,,,,,,,
89,89.0,1.0,No,38.478,65.187,0.1145934005246444,,,,,,,,
90,90.0,1.0,No,39.501,67.545,0.12278481012658238,,,,,,,,
91,91.0,1.0,No,39.049,66.098,0.11383854276982663,,,,,,,,
92,92.0,1.0,No,39.857,66.639,0.10284518075001114,,,,,,,,
93,93.0,1.0,No,39.736999999999995,67.116,0.11190327194707683,,,,,,,,
94,94.0,1.0,No,39.595,66.4,0.10553463855421696,,,,,,,,
95,95.0,1.0,No,39.341,67.351,0.12382147258392595,,,,,,,,
96,96.0,1.0,No,39.08,65.777,0.10880702981285262,,,,,,,,
97,97.0,1.0,No,39.49,67.02199999999999,0.11618573005878652,,,,,,,,
98,98.0,2.0,No,38.814,66.374,0.12283424232380147,,,,,,,,
99,99.0,2.0,No,38.933,65.295,0.1056053296577073,,,,,,,,
100,100.0,2.0,No,39.121,65.425,0.10307222009935035,,,,,,,,
101,101.0,2.0,No,39.907,66.622,0.10149049863408499,,,,,,,,
102,102.0,2.0,No,39.263000000000005,65.967,0.10721269725771965,,,,,,,,
103,103.0,2.0,No,39.251,65.813,0.10539710999346652,,,,,,,,
104,104.0,2.0,No,39.196999999999996,65.564,0.10323500701604538,,,,,,,,
105,105.0,2.0,No,39.348,66.291,0.10965289405801681,,,,,,,,
106,106.0,2.0,No,39.467,66.18,0.10546237533998204,,,,,,,,
107,107.0,2.0,No,39.114000000000004,66.47800000000001,0.11743734769397396,,,,,,,,
108,108.0,2.0,No,39.414,66.017,0.10445794265113528,,,,,,,,
109,109.0,2.0,No,39.332,66.877,0.11781329904152393,,,,,,,,
110,110.0,2.0,No,39.373000000000005,66.958,0.11796200603363294,,,,,,,,
111,111.0,2.0,No,38.988,66.454,0.1199626809522375,,,,,,,,
112,112.0,2.0,No,39.135999999999996,66.087,0.1117163738708068,,,,,,,,
113,113.0,2.0,No,39.498000000000005,67.003,0.11575601092488386,,,,,,,,
114,114.0,2.0,No,39.513000000000005,65.986,0.10178674264237864,,,,,,,,
115,115.0,2.0,No,38.905,65.733,0.11220391584135825,,,,,,,,
116,116.0,2.0,No,39.275999999999996,66.455,0.1134752840267852,,,,,,,,
117,117.0,2.0,No,38.87,65.751,0.11324542592508113,,,,,,,,
118,118.0,2.0,No,38.36,65.646,0.12348048624440189,,,,,,,,
119,119.0,2.0,No,39.221,66.414,0.11417020507724285,,,,,,,,
120,120.0,2.0,No,38.856,66.43,0.12262531988559389,,,,,,,,
121,121.0,2.0,No,39.078,65.82600000000001,0.10951599671862189,,,,,,,,
122,122.0,2.0,No,39.001,66.561,0.12108441880380416,,,,,,,,
123,123.0,2.0,No,39.056999999999995,67.055,0.12630676310491418,,,,,,,,
124,124.0,2.0,No,38.982,66.426,0.11972721524704177,,,,,,,,
125,125.0,2.0,No,39.071999999999996,66.395,0.11728292793132011,,,,,,,,
126,126.0,2.0,No,38.696999999999996,66.092,0.12174695878472441,,,,,,,,
127,127.0,2.0,No,39.943000000000005,66.992,0.10564694291855747,,,,,,,,
128,128.0,2.0,No,38.852,67.028,0.13054245986751822,,,,,,,,
129,129.0,2.0,No,39.508,66.311,0.10630212181990928,,,,,,,,
130,130.0,2.0,No,39.243,66.533,0.11525859347992717,,,,,,,,
131,131.0,2.0,No,38.935,66.123,0.11675967515085517,,,,,,,,
132,132.0,2.0,No,39.351,65.163,0.094171539063579,,,,,,,,
133,133.0,2.0,No,38.684,65.536,0.114593505859375,,,,,,,,
134,134.0,2.0,No,39.022,66.447,0.11910244254819635,,,,,,,,
135,135.0,2.0,No,39.599000000000004,66.902,0.11215658724701805,,,,,,,,
136,136.0,2.0,No,39.189,66.206,0.11211219526931104,,,,,,,,
137,137.0,2.0,No,39.278,66.896,0.11927469504903132,,,,,,,,
138,138.0,2.0,No,39.433,65.95100000000001,0.1031295962153721,,,,,,,,
139,139.0,2.0,No,38.744,65.92399999999999,0.1184394150840361,,,,,,,,
140,140.0,2.0,No,39.534,66.392,0.10680503675141584,,,,,,,,
141,141.0,2.0,No,38.426,65.342,0.117887423096936,,,,,,,,
142,142.0,2.0,No,38.836,66.277,0.12105255216741861,,,,,,,,
143,143.0,2.0,No,39.699,67.322,0.11546745491815469,,,,,,,,
144,144.0,2.0,No,38.977,65.876,0.11249165098063041,,,,,,,,
145,145.0,2.0,No,38.63,66.09100000000001,0.12325430088816935,,,,,,,,
146,146.0,2.0,No,39.306,66.442,0.11262454471569194,,,,,,,,
147,147.0,2.0,No,38.063,65.817,0.132526550891107,,,,,,,,
148,148.0,2.0,No,38.747,66.14,0.12125037798609017,,,,,,,,
149,149.0,2.0,No,38.58,66.464,0.1293030813673568,,,,,,,,
150,150.0,2.0,No,38.606,65.82600000000001,0.12027162519369261,,,,,,,,
151,151.0,2.0,No,39.049,66.285,0.11633853813079875,,,,,,,,
152,152.0,2.0,No,38.419000000000004,65.36399999999999,0.11834496052873122,,,,,,,,
153,153.0,2.0,No,39.29,66.874,0.11871579388102993,,,,,,,,
154,154.0,2.0,No,38.724000000000004,65.805,0.117301116936403,,,,,,,,
155,155.0,2.0,No,38.795,65.931,0.11737270783091414,,,,,,,,
156,156.0,2.0,No,38.928000000000004,65.64,0.11042047531992671,,,,,,,,
157,157.0,2.0,No,38.746,65.898,0.11804607120094679,,,,,,,,
158,158.0,2.0,No,38.356,65.76899999999999,0.125210965652511,,,,,,,,
159,159.0,2.0,No,38.122,66.57300000000001,0.14104817268261916,,,,,,,,
160,160.0,2.0,Timesweep,38.722,67.42,0.13849006229605454,0,15.0,4,649.9,1337.0,2.058,15.0,812.0
161,161.0,2.0,Timesweep,38.43,65.96600000000001,0.12614073916866275,17,15.1417,,,,,,
162,162.0,2.0,Timesweep,38.035,65.788,0.132782574329665,34,15.2833,,,,,,
163,163.0,2.0,Timesweep,37.958,65.828,0.13506410645925748,51,15.425,,,,,,
164,164.0,2.0,Timesweep,37.89,65.668,0.13450995918864606,68,15.5667,,,,,,
165,165.0,2.0,Timesweep,37.978,65.806,0.13431905905236596,85,15.7083,,,,,,
166,166.0,2.0,Timesweep,38.243,66.376,0.13576443292756413,102,15.85,,,,,,
167,167.0,2.0,Timesweep,38.928000000000004,67.626,0.13654511578387007,119,15.9917,,,,,,
168,168.0,2.0,Timesweep,38.513000000000005,66.617,0.132811444526172,136,16.1333,,,,,,
169,169.0,2.0,Timesweep,38.561,66.22,0.12652521896707947,153,16.275,,,,,,
170,170.0,2.0,Timesweep,39.01,68.021,0.13975095926258063,170,16.4167,,,,,,
171,171.0,2.0,Timesweep,38.454,66.069,0.12695818008445714,187,16.5583,,,,,,
172,172.0,2.0,Timesweep,38.348,65.819,0.12605782524802878,204,16.7,,,,,,
173,173.0,2.0,Timesweep,37.844,65.137,0.1285137479466355,221,16.8417,,,,,,
174,174.0,2.0,Timesweep,38.105,65.756,0.13076373258714036,238,16.9833,,,,,,
175,175.0,2.0,Timesweep,37.906,65.321,0.12954486306088397,255,17.125,,,,,,
176,176.0,2.0,Timesweep,37.503,65.21300000000001,0.13737291644304062,272,17.2667,,,,,,
177,177.0,2.0,Timesweep,38.397,65.90100000000001,0.12602995402194217,289,17.4083,,,,,,
178,178.0,2.0,Timesweep,38.195,66.074,0.1329040167085388,306,17.55,,,,,,
179,179.0,2.0,Timesweep,37.981,65.969,0.13638981946065565,323,17.6917,,,,,,
180,180.0,2.0,Timesweep,38.486,65.994,0.1252386580598237,340,17.8333,,,,,,
181,181.0,2.0,Timesweep,37.863,66.618,0.1474601459065118,357,17.975,,,,,,
182,182.0,2.0,Timesweep,38.02,65.825,0.1336118496012153,374,18.1167,,,,,,
183,183.0,2.0,Timesweep,37.874,66.309,0.14323847441523763,391,18.2583,,,,,,
184,184.0,2.0,Timesweep,37.819,64.822,0.12485730153342989,408,18.4,,,,,,
185,185.0,2.0,Timesweep,37.645,65.252,0.13462422607736146,425,18.5417,,,,,,
186,186.0,2.0,Timesweep,37.898,65.821,0.13633946612783143,442,18.6833,,,,,,
187,187.0,2.0,Timesweep,38.021,66.447,0.14169939952142308,459,18.825,,,,,,
188,188.0,2.0,Timesweep,37.461999999999996,65.757,0.14544459145033994,476,18.9667,5,724.8,1510.0,2.084,19.0,835.0
189,189.0,2.0,Timesweep,38.014,66.715,0.14530465412575877,493,19.1083,,,,,,
190,190.0,2.0,Timesweep,37.731,65.92,0.14143658980582519,510,19.25,,,,,,
191,191.0,2.0,Timesweep,37.63,65.632,0.13997745002437845,527,19.3917,,,,,,
192,192.0,2.0,Timesweep,37.847,65.85600000000001,0.13796009475218662,544,19.5333,,,,,,
193,193.0,2.0,Timesweep,37.554,65.78399999999999,0.14369755563662878,561,19.675,,,,,,
194,194.0,2.0,Timesweep,37.864000000000004,66.529,0.14629710351876613,578,19.8167,,,,,,
195,195.0,2.0,Timesweep,37.713,65.56,0.13713392312385608,595,19.9583,,,,,,
196,196.0,2.0,Timesweep,37.729,65.49600000000001,0.13592433125687087,612,20.1,,,,,,
197,197.0,2.0,Timesweep,37.866,66.322,0.14358734658182803,629,20.2417,,,,,,
198,198.0,2.0,Timesweep,36.849000000000004,65.473,0.15578177263910298,646,20.3833,,,,,,
199,199.0,2.0,Timesweep,37.041,65.405,0.150500726244171,663,20.525,,,,,,
200,200.0,2.0,Timesweep,37.475,66.007,0.14838577726604762,680,20.6667,,,,,,
201,201.0,2.0,Timesweep,37.967,65.612,0.13201091263793208,697,20.8083,,,,,,
202,202.0,2.0,Timesweep,37.259,65.883,0.15170074222485308,714,20.95,,,,,,
203,203.0,2.0,Timesweep,37.367,66.347,0.15519164393265716,731,21.0917,,,,,,
204,204.0,2.0,Timesweep,38.301,66.245,0.132742093742924,748,21.2333,,,,,,
205,205.0,2.0,Timesweep,37.883,66.4,0.14420933734939767,765,21.375,,,,,,
206,206.0,2.0,Timesweep,37.484,66.184,0.15045932551674113,782,21.5167,,,,,,
207,207.0,2.0,Timesweep,36.667,65.283,0.15750654841229716,799,21.6583,,,,,,
208,208.0,2.0,Timesweep,37.150999999999996,65.069,0.14357835528439056,816,21.8,,,,,,
209,209.0,2.0,Timesweep,36.588,65.383,0.16060749736169944,833,21.9417,,,,,,
210,210.0,2.0,Timesweep,37.508,66.384,0.15247650036153282,850,22.0833,,,,,,
211,211.0,2.0,Timesweep,36.802,66.143,0.16539921080084063,867,22.225,,,,,,
212,212.0,2.0,Timesweep,37.193000000000005,65.365,0.14649277136081973,884,22.3667,,,,,,
213,213.0,2.0,Timesweep,37.001999999999995,66.02199999999999,0.15932567931901487,901,22.5083,,,,,,
214,214.0,2.0,Timesweep,37.369,65.74600000000001,0.14742341739421427,918,22.65,,,,,,
215,215.0,2.0,Timesweep,37.17,65.316,0.146380672423296,935,22.7917,,,,,,
216,216.0,2.0,Timesweep,36.686,65.232,0.1564109639440765,952,22.9333,6,753.1,1495.0,1.985,23.0,872.0
217,217.0,2.0,Timesweep,37.711,67.441,0.16124464346614087,969,23.075,,,,,,
218,218.0,2.0,Timesweep,36.952,66.40100000000001,0.16525353533832343,986,23.2167,,,,,,
219,219.0,2.0,Timesweep,37.663000000000004,66.715,0.15319643258637483,1003,23.3583,,,,,,
220,220.0,2.0,Timesweep,36.016,64.673,0.16465913132219012,1020,23.5,,,,,,
221,221.0,2.0,Timesweep,37.486999999999995,67.013,0.16090161610433806,1037,23.6417,,,,,,
222,222.0,2.0,Timesweep,36.010999999999996,64.862,0.16720884339058306,1054,23.7833,,,,,,
223,223.0,2.0,Timesweep,36.972,66.048,0.1603379360465117,1071,23.925,,,,,,
224,224.0,2.0,Timesweep,36.683,64.7,0.14954404945904176,1088,24.0667,,,,,,
225,225.0,2.0,Timesweep,36.694,65.85300000000001,0.16418386406086294,1105,24.2083,,,,,,
226,226.0,2.0,Timesweep,37.541,65.697,0.1428604045846843,1122,24.35,,,,,,
227,227.0,2.0,Timesweep,36.531,65.116,0.15847871490877818,1139,24.4917,,,,,,
228,228.0,2.0,Timesweep,36.631,65.61,0.16252857796067677,1156,24.6333,,,,,,
229,229.0,2.0,Timesweep,36.915,66.096,0.16224128540305016,1173,24.775,,,,,,
230,230.0,2.0,Timesweep,36.364000000000004,64.839,0.1587470503863414,1190,24.9167,,,,,,
231,231.0,2.0,Timesweep,36.47,65.084,0.1594708376866818,1207,25.0583,,,,,,
232,232.0,2.0,Timesweep,36.51,65.493,0.16380376528789342,1224,25.2,,,,,,
233,233.0,2.0,Timesweep,36.778,65.171,0.15350385907842456,1241,25.3417,,,,,,
234,234.0,2.0,Timesweep,37.218,65.309,0.14518672770981023,1258,25.4833,,,,,,
235,235.0,2.0,Timesweep,36.875,65.458,0.15499251428396832,1275,25.625,,,,,,
236,236.0,2.0,Timesweep,36.929,66.194,0.16316433513611506,1292,25.7667,,,,,,
237,237.0,2.0,Timesweep,36.836999999999996,65.26,0.15330217591173778,1309,25.9083,,,,,,
238,238.0,2.0,Timesweep,36.688,65.065,0.15419964650733875,1326,26.05,,,,,,
239,239.0,2.0,Timesweep,36.578,66.544,0.17547787929790803,1343,26.1917,,,,,,
240,240.0,2.0,Timesweep,36.672,65.40899999999999,0.15901481447507215,1360,26.3333,,,,,,
241,241.0,2.0,Timesweep,36.49,65.604,0.16567587342235224,1377,26.475,,,,,,
242,242.0,2.0,Timesweep,37.224000000000004,65.653,0.14952858209068887,1394,26.6167,,,,,,
243,243.0,2.0,Timesweep,36.101,65.73,0.17615244180739387,1411,26.7583,,,,,,
244,244.0,2.0,Timesweep,36.702,66.642,0.17389934275682006,1428,26.9,,,,,,
245,245.0,2.0,Timesweep,35.805,65.335,0.1779673987908471,1445,27.0417,7,788.6,1501.0,1.903,27.0,943.0
246,246.0,2.0,Timesweep,36.054,65.10600000000001,0.1693392314072436,1462,27.1833,,,,,,
247,247.0,2.0,Timesweep,36.229,64.658,0.15952395681895515,1479,27.325,,,,,,
248,248.0,2.0,Timesweep,36.165,64.851,0.16350557431651025,1496,27.4667,,,,,,
249,249.0,2.0,Timesweep,35.928000000000004,64.945,0.1701901609053812,1513,27.6083,,,,,,
250,250.0,2.0,Timesweep,36.308,66.429,0.18014722485661383,1530,27.75,,,,,,
251,251.0,2.0,Timesweep,36.92,66.589,0.16833110573818488,1547,27.8917,,,,,,
252,252.0,2.0,Timesweep,36.305,65.565,0.16941203385952874,1564,28.0333,,,,,,
253,253.0,2.0,Timesweep,36.096,64.637,0.16233736095425222,1581,28.175,,,,,,
254,254.0,2.0,Timesweep,36.138000000000005,65.203,0.16864254712206495,1598,28.3167,,,,,,
255,255.0,2.0,Timesweep,36.034,64.72800000000001,0.16495179829440132,1615,28.4583,,,,,,
256,256.0,2.0,Timesweep,35.986999999999995,64.852,0.16763553938197762,1632,28.6,,,,,,
257,257.0,2.0,Timesweep,36.533,65.314,0.16098386257157715,1649,28.7417,,,,,,
258,258.0,2.0,Timesweep,35.952,64.665,0.1660403618649967,1666,28.8833,,,,,,
259,259.0,2.0,Timesweep,37.066,65.949,0.15693945321384706,1683,29.025,,,,,,
260,260.0,2.0,Timesweep,35.906,65.469,0.17733583833570077,1700,29.1667,,,,,,
261,261.0,2.0,Timesweep,36.449,64.833,0.1567026051547824,1717,29.3083,,,,,,
262,262.0,2.0,Timesweep,36.255,65.266,0.1667560444948366,1734,29.45,,,,,,
263,263.0,2.0,Timesweep,36.538000000000004,65.572,0.16417068260843037,1751,29.5917,,,,,,
264,264.0,2.0,Timesweep,36.437,64.313,0.15016404148461449,1768,29.7333,,,,,,
265,265.0,2.0,Timesweep,36.705,65.738,0.16247071708905048,1785,29.875,,,,,,
266,266.0,2.0,Timesweep,36.72,65.90899999999999,0.16430229558937315,1800,30.0,8,GPC expected,GPC expected,GPC expected,30.0,898.0
267,267.0,2.0,No,36.251,65.87100000000001,0.17450015940246866,,,,,,,,
268,268.0,2.0,No,36.263000000000005,65.08,0.1641902274124153,,,,,,,,
269,269.0,2.0,No,36.287,65.941,0.1745575590300421,,,,,,,,
270,270.0,2.0,No,36.676,65.84899999999999,0.1645431213837717,,,,,,,,
271,271.0,2.0,No,36.018,65.24600000000001,0.1719492382674801,,,,,,,,
272,272.0,2.0,No,35.993,65.205,0.1720036806993328,,,,,,,,
273,273.0,2.0,No,36.172,64.933,0.1644002279272483,,,,,,,,
274,274.0,2.0,No,36.652,65.447,0.1599614955612939,,,,,,,,
275,275.0,2.0,No,36.376,65.37100000000001,0.1653179544446316,,,,,,,,
276,276.0,2.0,No,36.121,65.166,0.16856182671945474,,,,,,,,
277,277.0,2.0,No,35.202,64.267,0.17838081752687995,,,,,,,,
278,278.0,2.0,No,36.012,64.63600000000001,0.16427377931802722,,,,,,,,
279,279.0,2.0,No,35.271,63.306000000000004,0.1642735285754905,,,,,,,,
280,280.0,2.0,No,36.068000000000005,65.14399999999999,0.16950141225592508,,,,,,,,
281,281.0,2.0,No,35.778,64.547,0.16855934435372666,,,,,,,,
282,282.0,2.0,No,35.77,64.067,0.16251736463389876,,,,,,,,
283,283.0,2.0,No,35.92,64.195,0.16068229612898188,,,,,,,,
284,284.0,2.0,No,36.358000000000004,64.774,0.15804180689782932,,,,,,,,
285,285.0,2.0,No,35.448,63.621,0.16423822322817938,,,,,,,,
286,286.0,2.0,No,36.366,65.525,0.16750858450972916,,,,,,,,
287,287.0,2.0,No,35.925,64.10600000000001,0.15940005615699016,,,,,,,,
288,288.0,2.0,No,36.158,64.482,0.1588815483390713,,,,,,,,
289,289.0,2.0,No,34.773,64.473,0.19098692475920143,,,,,,,,
290,290.0,2.0,No,36.245,65.657,0.171946631737667,,,,,,,,
291,291.0,2.0,No,37.349000000000004,67.477,0.16973931858262814,,,,,,,,
292,292.0,2.0,No,36.365,64.977,0.16051064222724964,,,,,,,,
293,293.0,2.0,No,35.798,64.696,0.1700105106961789,,,,,,,,
294,294.0,2.0,No,35.664,64.628,0.17224732314167224,,,,,,,,
295,295.0,2.0,No,36.228,64.348,0.1554982283831664,,,,,,,,
296,296.0,0.0,End,35.902,65.23100000000001,0.17442626971838548,,,,,,,,
297,297.0,0.0,End,35.931,64.551,0.16505553748199098,,,,,,,,
298,298.0,0.0,End,35.879,64.582,0.16666408596822646,,,,,,,,
299,299.0,0.0,End,35.844,64.874,0.17122421925578812,,,,,,,,
300,300.0,0.0,End,35.762,64.678,0.17061442839914642,,,,,,,,
301,301.0,0.0,End,35.672,64.395,0.16906592126717923,,,,,,,,
302,302.0,0.0,End,36.403,64.882,0.15840294688819723,,,,,,,,
303,303.0,0.0,End,35.775,65.72800000000001,0.18356712512171391,,,,,,,,
304,304.0,0.0,End,36.198,64.30199999999999,0.15559391620789387,,,,,,,,
305,305.0,0.0,End,36.005,64.597,0.16393176153691325,,,,,,,,
306,306.0,0.0,End,36.104,64.866,0.16510961058181484,,,,,,,,
307,307.0,0.0,End,35.623000000000005,64.366,0.16983345244383663,,,,,,,,
