,Scannumber,Timesweep,Status,I0(5.877|4.316),I1(3.757|2.078),conversion,treaction,tres,GPC_number,Mn,Mw,D,tres_GPC,Mn theory
24,24.0,1.0,Timesweep,42.751000000000005,57.305,0.5026495651921007,68,2.02,,,,,,
25,25.0,1.0,Timesweep,42.053000000000004,57.851000000000006,0.5153872304137641,85,2.275,,,,,,
26,26.0,1.0,Timesweep,42.20399999999999,57.848,0.5136219056838612,102,2.53,,,,,,
27,27.0,1.0,Timesweep,42.769,57.437,0.5035836365641195,119,2.785,,,,,,
28,28.0,1.0,Timesweep,42.63399999999999,57.718999999999994,0.5075682761886612,136,3.04,,,,,,
29,29.0,1.0,Timesweep,42.483999999999995,57.638999999999996,0.5086197424197737,153,3.295,,,,,,
30,30.0,1.0,Timesweep,42.641999999999996,57.721000000000004,0.5074929401777517,170,3.55,,,,,,
31,31.0,1.0,Timesweep,42.423,57.45399999999999,0.5077453266961395,187,3.805,,,,,,
32,32.0,1.0,Timesweep,42.96,56.528,0.49334842909708465,204,4.06,,,,,,
33,33.0,1.0,Timesweep,43.021,58.035,0.5058039688693604,221,4.315,,,,,,
34,34.0,1.0,Timesweep,42.805,57.683,0.50528463036481,238,4.57,,,,,,
35,35.0,1.0,Timesweep,42.683,58.144,0.5106058521372225,255,4.825,,,,,,
36,36.0,1.0,Timesweep,42.855,58.555,0.5120826573307148,272,5.08,,,,,,
37,37.0,1.0,Timesweep,42.684,57.287,0.5032729938729554,289,5.335,,,,,,
38,38.0,1.0,Timesweep,41.795,56.865,0.5100090858465958,306,5.59,2,169.7,290.6,1.712,5.5,2049.0
39,39.0,1.0,Timesweep,42.396,58.543,0.5172095724510188,323,5.845,,,,,,
40,40.0,1.0,Timesweep,42.708,57.675,0.5063372345036845,340,6.1,,,,,,
41,41.0,1.0,Timesweep,43.285,58.321999999999996,0.5052181566704388,357,6.355,,,,,,
42,42.0,1.0,Timesweep,42.361000000000004,57.474,0.5086357889364466,374,6.61,,,,,,
43,43.0,1.0,Timesweep,42.368,57.74100000000001,0.5108270841631886,391,6.865,,,,,,
44,44.0,1.0,Timesweep,42.187,58.356,0.5180501290926954,408,7.12,,,,,,
45,45.0,1.0,Timesweep,42.151,58.21,0.5172536219435377,425,7.375,,,,,,
46,46.0,1.0,Timesweep,42.696000000000005,58.566,0.5139842229279787,442,7.63,,,,,,
47,47.0,1.0,Timesweep,41.733000000000004,58.208,0.522024463991204,459,7.885,,,,,,
48,48.0,1.0,Timesweep,42.161,58.17,0.5168070597673486,476,8.14,,,,,,
49,49.0,1.0,Timesweep,41.88,58.638999999999996,0.5238663687989222,493,8.395,,,,,,
50,50.0,1.0,Timesweep,40.815,58.013000000000005,0.5309671970075673,510,8.65,,,,,,
51,51.0,1.0,Timesweep,41.21,57.818000000000005,0.5248307908725081,527,8.905,,,,,,
52,52.0,1.0,Timesweep,41.025,57.097,0.5209905949524494,544,9.16,,,,,,
53,53.0,1.0,Timesweep,41.121,57.896,0.5264957855464971,561,9.415,,,,,,
54,54.0,1.0,Timesweep,41.041000000000004,58.073,0.5288573576934776,578,9.67,,,,,,
55,55.0,1.0,Timesweep,40.754,58.341,0.5343012061271948,595,9.925,,,,,,
56,56.0,1.0,Timesweep,40.376,57.74100000000001,0.5338263394583861,600,10.0,3,339.4,378.2,1.114,10.0,2129.0
57,57.0,1.0,No,40.696999999999996,57.961000000000006,0.5319036363531802,,,,,,,,
58,58.0,1.0,No,40.926,58.873999999999995,0.53656962326324,,,,,,,,
59,59.0,1.0,No,41.056999999999995,57.001999999999995,0.519818018081237,,,,,,,,
60,60.0,1.0,No,40.376999999999995,58.181999999999995,0.5373483207864975,,,,,,,,
61,61.0,1.0,No,39.955999999999996,56.799,0.5310246072407379,,,,,,,,
62,62.0,1.0,No,40.489000000000004,58.486999999999995,0.5384843355503501,,,,,,,,
63,63.0,2.0,No,39.891999999999996,57.551,0.5378939259671133,,,,,,,,
64,64.0,2.0,No,40.22,57.658,0.5349590111808711,,,,,,,,
65,65.0,2.0,No,39.978,56.748999999999995,0.5303529577613701,,,,,,,,
66,66.0,2.0,No,39.922,58.407,0.544324025088317,,,,,,,,
67,67.0,2.0,No,39.578,56.606,0.5338774452649306,,,,,,,,
68,68.0,2.0,No,40.352,57.011,0.5281378447434122,,,,,,,,
69,69.0,2.0,No,40.446,58.63,0.5400989254647792,,,,,,,,
70,70.0,2.0,No,40.648,57.354,0.5275191500738106,,,,,,,,
71,71.0,2.0,No,39.62,56.68,0.5339920018819102,,,,,,,,
72,72.0,2.0,No,40.453,57.475,0.5307756995795273,,,,,,,,
73,73.0,2.0,No,40.234,57.448,0.5330965975026691,,,,,,,,
74,74.0,2.0,No,40.749,57.918,0.5309575606892503,,,,,,,,
75,75.0,2.0,No,40.486,57.131,0.5275653031337336,,,,,,,,
76,76.0,2.0,No,40.686,57.251999999999995,0.5262348913575071,,,,,,,,
77,77.0,2.0,No,39.91,57.753,0.5393024316197139,,,,,,,,
78,78.0,2.0,No,40.124,56.769,0.5288038659597081,,,,,,,,
79,79.0,2.0,No,39.732,57.17,0.5366800769634423,,,,,,,,
80,80.0,2.0,No,39.927,56.345,0.5275889608660929,,,,,,,,
81,81.0,2.0,No,40.242,57.464,0.5331337881108171,,,,,,,,
82,82.0,2.0,No,39.48,57.152,0.5394736842105263,,,,,,,,
83,83.0,2.0,No,39.826,57.391999999999996,0.537380354985596,,,,,,,,
84,84.0,2.0,No,39.798,57.068999999999996,0.5350891026651947,,,,,,,,
85,85.0,2.0,No,40.275999999999996,57.5,0.5330318840579711,,,,,,,,
86,86.0,2.0,No,39.93,57.073,0.5335798013070979,,,,,,,,
87,87.0,2.0,No,40.304,57.727,0.5345447826262696,,,,,,,,
88,88.0,2.0,No,39.515,55.925,0.5289524661004321,,,,,,,,
89,89.0,2.0,No,40.836,57.715,0.5283028675387681,,,,,,,,
90,90.0,2.0,No,40.005,56.788999999999994,0.5303667963866241,,,,,,,,
91,91.0,2.0,No,40.032,53.037,0.4968041178799706,,,,,,,,
92,92.0,2.0,No,39.616,56.31399999999999,0.5310106427057806,,,,,,,,
93,93.0,2.0,No,39.88,57.738,0.5395291373676492,,,,,,,,
94,94.0,2.0,No,40.299,58.428000000000004,0.5401862120900938,,,,,,,,
95,95.0,2.0,No,39.876,56.75899999999999,0.5316337497137018,,,,,,,,
96,96.0,2.0,No,39.777,56.845,0.5335033864016184,,,,,,,,
97,97.0,2.0,No,40.131,56.74,0.5284807895664434,,,,,,,,
98,98.0,2.0,No,39.577,57.253,0.5391566089695445,,,,,,,,
99,99.0,2.0,No,39.428000000000004,57.821999999999996,0.5454094750556304,,,,,,,,
100,100.0,2.0,No,39.52,56.961999999999996,0.5374694240604847,,,,,,,,
101,101.0,2.0,No,39.548,57.062,0.537952869977685,,,,,,,,
102,102.0,2.0,No,39.91,57.224,0.5350435714618575,,,,,,,,
103,103.0,2.0,No,39.232,56.721000000000004,0.5388891827247992,,,,,,,,
104,104.0,2.0,Timesweep,39.699,57.137,0.5367975217459791,0,10.0,4,167.9,284.9,1.697,10.0,2139.0
105,105.0,2.0,Timesweep,39.419000000000004,56.126999999999995,0.5317880283404897,17,10.1417,,,,,,
106,106.0,2.0,Timesweep,39.11,57.407,0.5458161315983532,34,10.2833,,,,,,
107,107.0,2.0,Timesweep,39.531,57.15,0.5388626421697288,51,10.425,,,,,,
108,108.0,2.0,Timesweep,39.265,57.628,0.545764790263992,68,10.5667,,,,,,
109,109.0,2.0,Timesweep,39.114000000000004,56.631,0.5395454786247814,85,10.7083,,,,,,
110,110.0,2.0,Timesweep,39.199,56.77,0.5396747108214432,102,10.85,,,,,,
111,111.0,2.0,Timesweep,39.275,57.258,0.5427130997706289,119,10.9917,,,,,,
112,112.0,2.0,Timesweep,38.968,56.735,0.5421051085455774,136,11.1333,,,,,,
113,113.0,2.0,Timesweep,38.904,57.098,0.545763424288066,153,11.275,,,,,,
114,114.0,2.0,Timesweep,39.871,57.872,0.5406990139157681,170,11.4167,,,,,,
115,115.0,2.0,Timesweep,38.547,56.379,0.5441919863779068,187,11.5583,,,,,,
116,116.0,2.0,Timesweep,39.116,57.18899999999999,0.5440148746553823,204,11.7,,,,,,
117,117.0,2.0,Timesweep,38.580999999999996,57.445,0.5522557808918677,221,11.8417,,,,,,
118,118.0,2.0,Timesweep,39.246,56.38399999999999,0.5359676503972757,238,11.9833,,,,,,
119,119.0,2.0,Timesweep,38.417,56.791000000000004,0.5490247867913343,255,12.125,,,,,,
120,120.0,2.0,Timesweep,38.861999999999995,56.869,0.544426664791011,272,12.2667,,,,,,
121,121.0,2.0,Timesweep,39.135999999999996,56.113,0.5350334741206733,289,12.4083,,,,,,
122,122.0,2.0,Timesweep,39.128,58.431999999999995,0.5535779481562613,306,12.55,5,191.9,316.3,1.648,12.5,2194.0
123,123.0,2.0,Timesweep,38.99,57.331,0.5466094550359608,323,12.6917,,,,,,
124,124.0,2.0,Timesweep,38.382,56.798,0.5494911792668756,340,12.8333,,,,,,
125,125.0,2.0,Timesweep,38.396,56.81399999999999,0.5494537731310357,357,12.975,,,,,,
126,126.0,2.0,Timesweep,38.685,57.178000000000004,0.5489523942775193,374,13.1167,,,,,,
127,127.0,2.0,Timesweep,38.035,56.69,0.5527135885223731,391,13.2583,,,,,,
128,128.0,2.0,Timesweep,38.339,55.303000000000004,0.5378309796334135,408,13.4,,,,,,
129,129.0,2.0,Timesweep,38.900999999999996,57.251000000000005,0.5470122792614978,425,13.5417,,,,,,
130,130.0,2.0,Timesweep,38.201,56.778999999999996,0.5514656240276627,442,13.6833,,,,,,
131,131.0,2.0,Timesweep,38.199,56.488,0.5491785866024643,459,13.825,,,,,,
132,132.0,2.0,Timesweep,38.936,56.646,0.5417622897762713,476,13.9667,,,,,,
133,133.0,2.0,Timesweep,38.385999999999996,56.693000000000005,0.5486097636980463,493,14.1083,,,,,,
134,134.0,2.0,Timesweep,38.694,57.55,0.551763683753258,510,14.25,,,,,,
135,135.0,2.0,Timesweep,38.028,56.431999999999995,0.5507513467536149,527,14.3917,,,,,,
136,136.0,2.0,Timesweep,38.454,57.498999999999995,0.5541487678046575,544,14.5333,,,,,,
137,137.0,2.0,Timesweep,38.417,56.417,0.5460351785218404,561,14.675,,,,,,
138,138.0,2.0,Timesweep,37.564,56.833999999999996,0.5593717375749259,578,14.8167,,,,,,
139,139.0,2.0,Timesweep,38.173,57.045,0.5538843603003476,595,14.9583,6,GPC expected,GPC expected,GPC expected,15.0,2195.0
140,140.0,2.0,Timesweep,37.986,57.461000000000006,0.5592836880666887,612,15.1,,,,,,
141,141.0,2.0,Timesweep,37.641999999999996,56.765,0.557920079861417,629,15.2417,,,,,,
142,142.0,2.0,Timesweep,37.846,56.483000000000004,0.5533051242556758,646,15.3833,,,,,,
143,143.0,2.0,Timesweep,37.812,56.271,0.5520250217696505,663,15.525,,,,,,
144,144.0,2.0,Timesweep,37.376,55.971000000000004,0.5548170778915272,680,15.6667,,,,,,
145,145.0,2.0,Timesweep,37.409,55.693999999999996,0.5522078979183873,697,15.8083,,,,,,
146,146.0,2.0,Timesweep,37.845,57.083,0.5580120175884238,714,15.95,,,,,,
147,147.0,2.0,Timesweep,37.858000000000004,57.178000000000004,0.5585947975328506,731,16.0917,,,,,,
148,148.0,2.0,Timesweep,37.888000000000005,56.562,0.5534339898400574,748,16.2333,,,,,,
149,149.0,2.0,Timesweep,37.903,56.161,0.5500673658469994,765,16.375,,,,,,
150,150.0,2.0,Timesweep,38.359,56.051,0.5437607417054706,782,16.5167,,,,,,
151,151.0,2.0,Timesweep,37.375,56.506,0.5590438773463584,799,16.6583,,,,,,
152,152.0,2.0,Timesweep,37.856,56.623000000000005,0.5542918366505954,816,16.8,,,,,,
153,153.0,2.0,Timesweep,37.896,56.622,0.5538130055455477,833,16.9417,,,,,,
154,154.0,2.0,Timesweep,37.635999999999996,56.445,0.5554846901113178,850,17.0833,,,,,,
155,155.0,2.0,Timesweep,37.824,55.391999999999996,0.5447718082033507,867,17.225,,,,,,
156,156.0,2.0,Timesweep,38.009,57.221000000000004,0.5571672404653304,884,17.3667,,,,,,
157,157.0,2.0,Timesweep,37.736,57.141999999999996,0.5597400627676081,901,17.5083,7,GPC expected,GPC expected,GPC expected,17.5,2215.0
158,158.0,2.0,Timesweep,37.35,55.276,0.5495332513206455,918,17.65,,,,,,
159,159.0,2.0,Timesweep,37.326,56.09,0.556355856658941,935,17.7917,,,,,,
160,160.0,2.0,Timesweep,37.941,57.391999999999996,0.5592765542235851,952,17.9333,,,,,,
161,161.0,2.0,Timesweep,37.835,56.683,0.5550106145875601,969,18.075,,,,,,
162,162.0,2.0,Timesweep,37.095,56.22,0.5601209533973674,986,18.2167,,,,,,
163,163.0,2.0,Timesweep,37.662,55.799,0.5500277782755963,1003,18.3583,,,,,,
164,164.0,2.0,Timesweep,37.115,54.909,0.5493756336241173,1020,18.5,,,,,,
165,165.0,2.0,Timesweep,37.361,56.583,0.5598088943086558,1037,18.6417,,,,,,
166,166.0,2.0,Timesweep,37.833,56.434,0.5530708438175569,1054,18.7833,,,,,,
167,167.0,2.0,Timesweep,37.685,56.138999999999996,0.5524798565465481,1071,18.925,,,,,,
168,168.0,2.0,Timesweep,37.641,56.202,0.5535034340414933,1088,19.0667,,,,,,
169,169.0,2.0,Timesweep,37.93,56.415,0.5517740553635262,1105,19.2083,,,,,,
170,170.0,2.0,Timesweep,37.782,56.611000000000004,0.555068802882832,1122,19.35,,,,,,
171,171.0,2.0,Timesweep,37.778,55.821000000000005,0.548819739285693,1139,19.4917,,,,,,
172,172.0,2.0,Timesweep,37.624,56.882,0.5590403525426907,1156,19.6333,,,,,,
173,173.0,2.0,Timesweep,37.739000000000004,56.309,0.5531916153131233,1173,19.775,,,,,,
174,174.0,2.0,Timesweep,37.317,55.931000000000004,0.5552019452539737,1190,19.9167,,,,,,
175,175.0,2.0,Timesweep,37.466,56.418,0.5572807732756685,1200,20.0,8,GPC expected,GPC expected,GPC expected,20.0,2207.0
176,176.0,2.0,No,37.732,56.372,0.5537737411007828,,,,,,,,
177,177.0,2.0,No,37.455,56.136,0.5551874020236569,,,,,,,,
178,178.0,2.0,No,37.542,56.667,0.5583320098117069,,,,,,,,
179,179.0,2.0,No,38.092,56.683,0.5519879564125634,,,,,,,,
180,180.0,2.0,No,37.544000000000004,57.353,0.5635915587095124,,,,,,,,
181,181.0,2.0,No,37.461999999999996,55.831,0.5526738430859798,,,,,,,,
182,182.0,2.0,No,37.629,56.675,0.5573709748566387,,,,,,,,
183,183.0,2.0,No,37.266,55.973,0.5561431404427135,,,,,,,,
184,184.0,2.0,No,37.64,56.24100000000001,0.5538249082816213,,,,,,,,
185,185.0,2.0,No,37.67,56.07899999999999,0.5521793660134215,,,,,,,,
186,186.0,2.0,No,37.295,55.163999999999994,0.5492833490440625,,,,,,,,
187,187.0,2.0,No,37.774,56.126999999999995,0.5513270499640696,,,,,,,,
188,188.0,2.0,No,37.628,55.838,0.550747997182325,,,,,,,,
189,189.0,2.0,No,37.759,57.198,0.5599030269123628,,,,,,,,
190,190.0,2.0,No,38.074,56.839,0.5534286903945062,,,,,,,,
191,191.0,0.0,End,37.525,56.207,0.5549190195764466,,,,,,,,
192,192.0,0.0,End,37.486999999999995,56.618,0.5585973836353575,,,,,,,,
193,193.0,0.0,End,37.469,55.757,0.5519964608330195,,,,,,,,
194,194.0,0.0,End,23.549,57.913000000000004,0.7289152118983073,,,,,,,,
195,195.0,0.0,End,17.599,126.98100000000001,0.9076029747232526,,,,,,,,
196,196.0,0.0,End,17.508,131.836,0.9114657604903061,,,,,,,,
197,197.0,0.0,End,16.243,125.83,0.9139420911812234,,,,,,,,
