,Scannumber,Timesweep,Status,I0(5.877|4.316),I1(3.757|2.137),conversion,treaction,tres,GPC_number,Mn,Mw,D,tres_GPC,Mn theory
0,0.0,1.0,No,27.642,61.981,0.3310369306723029,,,,,,,,
1,1.0,1.0,No,26.621,60.083,0.33539437111995074,,,,,,,,
2,2.0,1.0,No,25.399,56.038999999999994,0.3201431146166063,,,,,,,,
3,3.0,1.0,No,24.974,53.923,0.3052871687406117,,,,,,,,
4,4.0,1.0,No,25.758000000000003,62.629,0.3830813201551996,,,,,,,,
5,5.0,1.0,No,37.757,84.307,0.3282230419775345,,,,,,,,
6,6.0,1.0,No,38.58,86.514,0.331090921700534,,,,,,,,
7,7.0,1.0,No,38.137,86.905,0.34174673494045227,,,,,,,,
8,8.0,1.0,No,38.673,87.025,0.33341568514794606,,,,,,,,
9,9.0,1.0,No,38.019,84.77600000000001,0.32730371803340574,,,,,,,,
10,10.0,1.0,No,38.641999999999996,88.152,0.34246528723114633,,,,,,,,
11,11.0,1.0,No,38.535,87.48700000000001,0.33930183913038525,,,,,,,,
12,12.0,1.0,No,38.493,87.993,0.34381712181650803,,,,,,,,
13,13.0,1.0,No,38.005,86.684,0.34235268330949187,,,,,,,,
14,14.0,1.0,No,38.025,87.977,0.35167714288961893,,,,,,,,
15,15.0,1.0,No,38.621,87.47,0.3376986395335543,,,,,,,,
16,16.0,1.0,No,38.917,88.52799999999999,0.3405984547261882,,,,,,,,
17,17.0,1.0,No,38.467,88.54899999999999,0.3483777343617658,,,,,,,,
18,18.0,1.0,No,38.626,87.97200000000001,0.34139271586413866,,,,,,,,
19,19.0,1.0,No,38.653,88.0,0.3411420454545454,,,,,,,,
20,20.0,1.0,No,38.351,87.40899999999999,0.341869830337837,,,,,,,,
21,21.0,1.0,No,38.617,87.87,0.34078183680437024,,,,,,,,
22,22.0,1.0,No,38.745,88.32600000000001,0.34201141226818843,,,,,,,,
23,23.0,1.0,No,38.465,88.00299999999999,0.34436894196788737,,,,,,,,
24,24.0,1.0,No,38.243,87.98,0.3479824960218232,,,,,,,,
25,25.0,1.0,No,38.414,87.59700000000001,0.3422035001198671,,,,,,,,
26,26.0,1.0,No,39.163000000000004,86.603,0.32168054224449494,,,,,,,,
27,27.0,1.0,No,38.211,87.84700000000001,0.34754174872221033,,,,,,,,
28,28.0,1.0,No,38.67,87.29799999999999,0.3355517881280211,,,,,,,,
29,29.0,1.0,No,38.580999999999996,86.88799999999999,0.3339529048890526,,,,,,,,
30,30.0,1.0,Timesweep,38.095,86.99799999999999,0.34317455573691347,0,1.0,1,515.5,1218.0,2.363,1.0,1494.0
31,31.0,1.0,Timesweep,38.157,87.389,0.34504914806211306,17,1.2644,,,,,,
32,32.0,1.0,Timesweep,37.949,87.194,0.3471626488061106,34,1.5289,,,,,,
33,33.0,1.0,Timesweep,38.071999999999996,87.455,0.3470013149619805,51,1.7933,,,,,,
34,34.0,1.0,Timesweep,38.022,87.881,0.3510201294932921,68,2.0578,,,,,,
35,35.0,1.0,Timesweep,38.104,88.102,0.3512519579578216,85,2.3222,,,,,,
36,36.0,1.0,Timesweep,38.461999999999996,87.571,0.34118600906692853,102,2.5867,,,,,,
37,37.0,1.0,Timesweep,37.998000000000005,88.163,0.35350430452684223,119,2.8511,,,,,,
38,38.0,1.0,Timesweep,37.842,87.249,0.3494137468624282,136,3.1156,,,,,,
39,39.0,1.0,Timesweep,38.148,87.18799999999999,0.34369408634215703,153,3.38,,,,,,
40,40.0,1.0,Timesweep,37.842,86.887,0.3467031891997653,170,3.6444,,,,,,
41,41.0,1.0,Timesweep,37.830999999999996,87.65,0.35257843696520264,187,3.9089,,,,,,
42,42.0,1.0,Timesweep,38.016999999999996,87.65,0.3493953223046208,204,4.1733,,,,,,
43,43.0,1.0,Timesweep,37.538000000000004,87.88799999999999,0.35933233205898396,221,4.4378,,,,,,
44,44.0,1.0,Timesweep,37.731,86.75200000000001,0.34760581888601993,238,4.7022,,,,,,
45,45.0,1.0,Timesweep,38.052,87.62100000000001,0.34858081966651844,255,4.9667,,,,,,
46,46.0,1.0,Timesweep,38.135,88.34100000000001,0.352480728087751,272,5.2311,,,,,,
47,47.0,1.0,Timesweep,38.124,88.647,0.35490202714135843,289,5.4956,,,,,,
48,48.0,1.0,Timesweep,37.092,87.184,0.36183244632042577,306,5.76,,,,,,
49,49.0,1.0,Timesweep,37.41,87.611,0.3594982365228111,323,6.0244,,,,,,
50,50.0,1.0,Timesweep,37.455,87.90100000000001,0.3608434488799901,340,6.2889,,,,,,
51,51.0,1.0,Timesweep,38.329,88.28,0.34873697326687814,357,6.5533,,,,,,
52,52.0,1.0,Timesweep,38.3,87.723,0.3450976368797237,374,6.8178,,,,,,
53,53.0,1.0,Timesweep,37.818000000000005,87.96700000000001,0.3551331749406027,391,7.0822,,,,,,
54,54.0,1.0,Timesweep,37.414,87.228,0.3566171412849084,408,7.3467,,,,,,
55,55.0,1.0,Timesweep,37.846,87.777,0.35325882634403094,425,7.6111,,,,,,
56,56.0,1.0,Timesweep,37.979,88.22200000000001,0.3542597084627418,442,7.8756,,,,,,
57,57.0,1.0,Timesweep,38.335,87.973,0.34636195196253394,459,8.14,,,,,,
58,58.0,1.0,Timesweep,37.698,87.315,0.35237931626868235,476,8.4044,2,849.5,2279.0,2.683,8.4667,1524.0
59,59.0,1.0,Timesweep,37.398,86.00299999999999,0.3477320558585164,493,8.6689,,,,,,
60,60.0,1.0,Timesweep,37.736,87.571,0.3536216327322972,510,8.9333,,,,,,
61,61.0,1.0,Timesweep,37.12,86.671,0.3575705830093111,527,9.1978,,,,,,
62,62.0,1.0,Timesweep,37.321999999999996,87.374,0.35927163687138053,544,9.4622,,,,,,
63,63.0,1.0,Timesweep,38.218,87.927,0.3480159677914634,561,9.7267,,,,,,
64,64.0,1.0,Timesweep,37.701,87.586,0.35433174251592725,578,9.9911,,,,,,
65,65.0,1.0,Timesweep,36.811,87.001,0.36533488120826196,595,10.2556,,,,,,
66,66.0,1.0,Timesweep,37.473,88.434,0.3643903928353348,612,10.52,,,,,,
67,67.0,1.0,Timesweep,37.741,88.167,0.3579060192589064,629,10.7844,,,,,,
68,68.0,1.0,Timesweep,37.634,87.194,0.35258159965135216,646,11.0489,,,,,,
69,69.0,1.0,Timesweep,36.753,86.772,0.3646625639607247,663,11.3133,,,,,,
70,70.0,1.0,Timesweep,37.35,87.676,0.36099958939732657,680,11.5778,,,,,,
71,71.0,1.0,Timesweep,37.646,88.03299999999999,0.35854736292072276,697,11.8422,,,,,,
72,72.0,1.0,Timesweep,36.742,87.111,0.36732444811791864,714,12.1067,,,,,,
73,73.0,1.0,Timesweep,36.851,87.554,0.36865819951115886,731,12.3711,,,,,,
74,74.0,1.0,Timesweep,37.55,88.448,0.3631851483357452,748,12.6356,,,,,,
75,75.0,1.0,Timesweep,36.859,87.155,0.3656301990706212,765,12.9,,,,,,
76,76.0,1.0,Timesweep,37.039,88.031,0.3688757369562995,782,13.1644,,,,,,
77,77.0,1.0,Timesweep,36.866,87.62700000000001,0.36892738539491265,799,13.4289,,,,,,
78,78.0,1.0,Timesweep,36.736,87.12200000000001,0.36750763297444977,816,13.6933,,,,,,
79,79.0,1.0,Timesweep,36.848,87.09200000000001,0.3653607679235752,833,13.9578,,,,,,
80,80.0,1.0,Timesweep,37.351,88.16,0.3644906987295826,850,14.2222,,,,,,
81,81.0,1.0,Timesweep,36.868,87.904,0.3708818711321441,867,14.4867,,,,,,
82,82.0,1.0,Timesweep,37.064,87.611,0.3654221501866204,884,14.7511,,,,,,
83,83.0,1.0,Timesweep,37.31,88.98100000000001,0.37104550409638015,900,15.0,3,1073.0,2690.0,2.507,15.0,1586.0
